YUN_0024.JPG,96201.171000,2134,-7.605417,-6.825147,-200.786206,3.800000,5.270000,-87.750000,-89.970000,-2.900000,92760
YUN_0025.JPG,96215.096000,2134,-10.397656,-3.665464,-201.145256,2.510000,7.540000,-90.700000,-89.970000,0.260000,92433
YUN_0026.JPG,96228.398000,2134,-8.637273,-5.335919,-200.988843,3.430000,6.660000,-90.150000,-89.970000,0.350000,92336
YUN_0027.JPG,96241.952000,2134,-10.707665,-6.629137,-201.028565,2.370000,6.060000,-90.820000,-89.970000,0.790000,92379
YUN_0028.JPG,96255.506000,2134,-8.970367,-8.196175,-200.804944,3.170000,4.900000,-89.060000,-89.970000,-1.050000,92394
YUN_0029.JPG,96268.892000,2134,-6.585169,-6.045416,-200.804160,4.490000,6.180000,-89.560000,-89.970000,-0.170000,92519
YUN_0030.JPG,96282.113000,2134,-7.557311,-9.542201,-200.605367,3.890000,4.180000,-88.840000,-89.970000,-0.960000,92545
YUN_0031.JPG,96295.533000,2134,-7.001014,-9.548433,-200.625192,4.410000,4.730000,-91.430000,-89.980000,1.660000,92542
YUN_0032.JPG,96307.502000,2134,-8.559399,-9.955005,-200.642823,3.400000,4.060000,-89.320000,-89.980000,-0.520000,92523
YUN_0033.JPG,96319.390000,2134,-6.882942,-11.728025,-200.342170,4.280000,3.080000,-89.320000,-89.970000,-0.790000,92391
YUN_0034.JPG,96336.234000,2134,-40.001444,-12.622245,-197.753588,6.380000,-3.800000,179.860000,-89.990000,2.630000,91979
YUN_0035.JPG,96350.899000,2134,-13.340051,30.819284,-196.729250,-0.680000,-7.230000,89.170000,-89.970000,1.660000,92552
YUN_0036.JPG,96363.199000,2134,-14.930684,32.584688,-196.380706,-0.100000,-7.870000,90.070000,-89.970000,-0.520000,92582
YUN_0037.JPG,96376.254000,2134,-18.628661,30.755186,-196.919059,1.920000,-6.780000,89.880000,-89.970000,-1.140000,92337
YUN_0038.JPG,96389.442000,2134,-16.855298,32.144544,-196.621294,0.590000,-7.430000,91.220000,-89.970000,-2.020000,92528
YUN_0039.JPG,96402.896000,2134,-23.132913,31.279886,-196.555948,3.970000,-7.090000,91.090000,-89.970000,-1.660000,92559
YUN_0040.JPG,96416.617000,2134,-15.374098,34.263736,-195.905091,-0.210000,-8.690000,91.170000,-89.960000,-1.230000,92617
YUN_0041.JPG,96430.470000,2134,-13.253080,38.935485,-194.237419,-1.330000,-11.280000,91.010000,-89.970000,-1.140000,92968
YUN_0042.JPG,96444.323000,2134,-8.300243,40.036371,-193.433638,-3.460000,-12.210000,89.620000,-89.970000,0.520000,92190
YUN_0043.JPG,96456.242000,2134,-10.512777,39.117233,-193.924869,-2.360000,-11.650000,89.820000,-89.970000,0.430000,92280
YUN_0044.JPG,96468.464000,2134,-10.374104,36.707655,-194.820561,-2.530000,-10.280000,90.090000,-89.970000,0.350000,93028
